Pos,T,CH4,CO2,CO,O2,H2O,N2,Q
1.417890625000e-02,8.960168839062e+02,1.438391039843e-02,2.293835381524e-02,5.710551793947e-03,1.739568253158e-01,3.745327692870e-02,7.445373747625e-01,8.063181603475e+05
1.417968750000e-02,8.965400419486e+02,1.436973540800e-02,2.296750212550e-02,5.716346658275e-03,1.739038326713e-01,3.748259870780e-02,7.445391848256e-01,8.113057318964e+05
1.418046875000e-02,8.970634322854e+02,1.435555314150e-02,2.299667590921e-02,5.722145039775e-03,1.738508072449e-01,3.751193016145e-02,7.445409958881e-01,8.163267076621e+05
1.418125000000e-02,8.975870548301e+02,1.434136360067e-02,2.302587517564e-02,5.727946937717e-03,1.737977490383e-01,3.754127128325e-02,7.445428079471e-01,8.213813304578e+05
1.418203125000e-02,8.981109094963e+02,1.432716678727e-02,2.305509993409e-02,5.733752351364e-03,1.737446580534e-01,3.757062206681e-02,7.445446209995e-01,8.264698450065e+05
1.418281250000e-02,8.986349961972e+02,1.431296270305e-02,2.308435019383e-02,5.739561279968e-03,1.736915342923e-01,3.759998250572e-02,7.445464350422e-01,8.315924979577e+05
1.418359375000e-02,8.991593148456e+02,1.429875134980e-02,2.311362596414e-02,5.745373722774e-03,1.736383777568e-01,3.762935259356e-02,7.445482500722e-01,8.367495379030e+05
1.418437500000e-02,8.996838653542e+02,1.428453272931e-02,2.314292725427e-02,5.751189679019e-03,1.735851884489e-01,3.765873232389e-02,7.445500660864e-01,8.419412153924e+05
1.418515625000e-02,9.002086476353e+02,1.427030684337e-02,2.317225407351e-02,5.757009147930e-03,1.735319663707e-01,3.768812169026e-02,7.445518830819e-01,8.471677829507e+05
1.418593750000e-02,9.007336616011e+02,1.425607369381e-02,2.320160643110e-02,5.762832128728e-03,1.734787115241e-01,3.771752068623e-02,7.445537010555e-01,8.524294950940e+05
1.418671875000e-02,9.012589071633e+02,1.424183328244e-02,2.323098433629e-02,5.768658620624e-03,1.734254239114e-01,3.774692930531e-02,7.445555200042e-01,8.577266083458e+05
1.418750000000e-02,9.017843842335e+02,1.422758561111e-02,2.326038779834e-02,5.774488622820e-03,1.733721035346e-01,3.777634754103e-02,7.445573399250e-01,8.630593812548e+05
1.418828125000e-02,9.023100927229e+02,1.421333068166e-02,2.328981682648e-02,5.780322134511e-03,1.733187503958e-01,3.780577538689e-02,7.445591608147e-01,8.684280744107e+05
1.418906250000e-02,9.028360325425e+02,1.419906849597e-02,2.331927142994e-02,5.786159154882e-03,1.732653644973e-01,3.783521283638e-02,7.445609826703e-01,8.738329504620e+05
1.418984375000e-02,9.033622036030e+02,1.418479905590e-02,2.334875161797e-02,5.791999683109e-03,1.732119458414e-01,3.786465988298e-02,7.445628054888e-01,8.792742741328e+05
1.419062500000e-02,9.038886058148e+02,1.417052236334e-02,2.337825739978e-02,5.797843718360e-03,1.731584944301e-01,3.789411652016e-02,7.445646292670e-01,8.847523122403e+05
1.419140625000e-02,9.044152390879e+02,1.415623842020e-02,2.340778878460e-02,5.803691259794e-03,1.731050102660e-01,3.792358274137e-02,7.445664540019e-01,8.902673337125e+05
1.419218750000e-02,9.049421033323e+02,1.414194722838e-02,2.343734578163e-02,5.809542306560e-03,1.730514933512e-01,3.795305854005e-02,7.445682796905e-01,8.958196096055e+05
1.419296875000e-02,9.054691984573e+02,1.412764878982e-02,2.346692840010e-02,5.815396857800e-03,1.729979436883e-01,3.798254390963e-02,7.445701063296e-01,9.014094131213e+05
1.419375000000e-02,9.059965243723e+02,1.411334310646e-02,2.349653664919e-02,5.821254912645e-03,1.729443612794e-01,3.801203884352e-02,7.445719339161e-01,9.070370196263e+05
1.419453125000e-02,9.065240809862e+02,1.409903018024e-02,2.352617053810e-02,5.827116470217e-03,1.728907461272e-01,3.804154333513e-02,7.445737624470e-01,9.127027066687e+05
1.419531250000e-02,9.070518682075e+02,1.408471001314e-02,2.355583007604e-02,5.832981529630e-03,1.728370982341e-01,3.807105737784e-02,7.445755919191e-01,9.184067539974e+05
1.419609375000e-02,9.075798859447e+02,1.407038260713e-02,2.358551527219e-02,5.838850089989e-03,1.727834176027e-01,3.810058096502e-02,7.445774223294e-01,9.241494435800e+05
1.419687500000e-02,9.081081341057e+02,1.405604796421e-02,2.361522613572e-02,5.844722150386e-03,1.727297042353e-01,3.813011409005e-02,7.445792536749e-01,9.299310596218e+05
1.419765625000e-02,9.086366125982e+02,1.404170608638e-02,2.364496267582e-02,5.850597709909e-03,1.726759581348e-01,3.815965674625e-02,7.445810859523e-01,9.357518885842e+05
1.419843750000e-02,9.091653213297e+02,1.402735697566e-02,2.367472490165e-02,5.856476767632e-03,1.726221793036e-01,3.818920892697e-02,7.445829191586e-01,9.416122192038e+05
1.419921875000e-02,9.096942602073e+02,1.401300063409e-02,2.370451282237e-02,5.862359322621e-03,1.725683677444e-01,3.821877062552e-02,7.445847532907e-01,9.475123425116e+05
1.420000000000e-02,9.102234291377e+02,1.399863706371e-02,2.373432644716e-02,5.868245373933e-03,1.725145234600e-01,3.824834183522e-02,7.445865883454e-01,9.534525518520e+05
1.420078125000e-02,9.107528280275e+02,1.398426626659e-02,2.376416578515e-02,5.874134920614e-03,1.724606464530e-01,3.827792254934e-02,7.445884243197e-01,9.594331429024e+05
1.420156250000e-02,9.112824567827e+02,1.396988824479e-02,2.379403084550e-02,5.880027961701e-03,1.724067367263e-01,3.830751276117e-02,7.445902612105e-01,9.654544136930e+05
1.420234375000e-02,9.118123153092e+02,1.395550300041e-02,2.382392163734e-02,5.885924496222e-03,1.723527942827e-01,3.833711246397e-02,7.445920990147e-01,9.715166646262e+05
1.420312500000e-02,9.123424035125e+02,1.394111053555e-02,2.385383816983e-02,5.891824523194e-03,1.722988191250e-01,3.836672165098e-02,7.445939377290e-01,9.776201984969e+05
1.420390625000e-02,9.128727212978e+02,1.392671085233e-02,2.388378045208e-02,5.897728041622e-03,1.722448112561e-01,3.839634031544e-02,7.445957773505e-01,9.837653205122e+05
1.420468750000e-02,9.134032685700e+02,1.391230395288e-02,2.391374849322e-02,5.903635050505e-03,1.721907706790e-01,3.842596845057e-02,7.445976178759e-01,9.899523383123e+05
1.420546875000e-02,9.139340452336e+02,1.389788983933e-02,2.394374230237e-02,5.909545548829e-03,1.721366973965e-01,3.845560604956e-02,7.445994593022e-01,9.961815619903e+05
1.420625000000e-02,9.144650511927e+02,1.388346851387e-02,2.397376188864e-02,5.915459535571e-03,1.720825914118e-01,3.848525310561e-02,7.446013016262e-01,1.002453304114e+06
1.420703125000e-02,9.149962863514e+02,1.386903997865e-02,2.400380726114e-02,5.921377009696e-03,1.720284527278e-01,3.851490961189e-02,7.446031448448e-01,1.008767879744e+06
1.420781250000e-02,9.155277506130e+02,1.385460423587e-02,2.403387842898e-02,5.927297970160e-03,1.719742813477e-01,3.854457556156e-02,7.446049889548e-01,1.015125606460e+06
1.420859375000e-02,9.160594438809e+02,1.384016128774e-02,2.406397540124e-02,5.933222415910e-03,1.719200772746e-01,3.857425094776e-02,7.446068339532e-01,1.021526804375e+06
1.420937500000e-02,9.165913660577e+02,1.382571113646e-02,2.409409818702e-02,5.939150345878e-03,1.718658405115e-01,3.860393576361e-02,7.446086798367e-01,1.027971796164e+06
1.421015625000e-02,9.171235170462e+02,1.381125378429e-02,2.412424679541e-02,5.945081758990e-03,1.718115710619e-01,3.863363000223e-02,7.446105266023e-01,1.034460907079e+06
1.421093750000e-02,9.176558967483e+02,1.379678923345e-02,2.415442123547e-02,5.951016654158e-03,1.717572689288e-01,3.866333365672e-02,7.446123742468e-01,1.040994464975e+06
1.421171875000e-02,9.181885050661e+02,1.378231748623e-02,2.418462151629e-02,5.956955030285e-03,1.717029341156e-01,3.869304672015e-02,7.446142227670e-01,1.047572800332e+06
1.421250000000e-02,9.187213419008e+02,1.376783854490e-02,2.421484764693e-02,5.962896886263e-03,1.716485666256e-01,3.872276918558e-02,7.446160721599e-01,1.054196246273e+06
1.421328125000e-02,9.192544071537e+02,1.375335241175e-02,2.424509963646e-02,5.968842220972e-03,1.715941664622e-01,3.875250104607e-02,7.446179224221e-01,1.060865138593e+06
1.421406250000e-02,9.197877007254e+02,1.373885908910e-02,2.427537749392e-02,5.974791033282e-03,1.715397336288e-01,3.878224229465e-02,7.446197735507e-01,1.067579815775e+06
1.421484375000e-02,9.203212225164e+02,1.372435857927e-02,2.430568122836e-02,5.980743322051e-03,1.714852681288e-01,3.881199292432e-02,7.446216255424e-01,1.074340619017e+06
1.421562500000e-02,9.208549724268e+02,1.370985088461e-02,2.433601084884e-02,5.986699086126e-03,1.714307699658e-01,3.884175292810e-02,7.446234783940e-01,1.081147892252e+06
1.421640625000e-02,9.213889503562e+02,1.369533600746e-02,2.436636636438e-02,5.992658324342e-03,1.713762391432e-01,3.887152229895e-02,7.446253321024e-01,1.088001982175e+06
1.421718750000e-02,9.219231562039e+02,1.368081395022e-02,2.439674778402e-02,5.998621035525e-03,1.713216756646e-01,3.890130102985e-02,7.446271866645e-01,1.094903238263e+06
1.421796875000e-02,9.224575898689e+02,1.366628471525e-02,2.442715511678e-02,6.004587218488e-03,1.712670795338e-01,3.893108911375e-02,7.446290420771e-01,1.101852012800e+06
1.421875000000e-02,9.229922512497e+02,1.365174830498e-02,2.445758837168e-02,6.010556872030e-03,1.712124507542e-01,3.896088654356e-02,7.446308983369e-01,1.108848660900e+06
1.421953125000e-02,9.235271402446e+02,1.363720472183e-02,2.448804755773e-02,6.016529994943e-03,1.711577893298e-01,3.899069331222e-02,7.446327554409e-01,1.115893540531e+06
1.422031250000e-02,9.240622567513e+02,1.362265396822e-02,2.451853268395e-02,6.022506586004e-03,1.711030952641e-01,3.902050941262e-02,7.446346133858e-01,1.122987012541e+06
1.422109375000e-02,9.245976006674e+02,1.360809604663e-02,2.454904375933e-02,6.028486643978e-03,1.710483685609e-01,3.905033483763e-02,7.446364721684e-01,1.130129440680e+06
1.422187500000e-02,9.251331718898e+02,1.359353095951e-02,2.457958079286e-02,6.034470167620e-03,1.709936092242e-01,3.908016958011e-02,7.446383317857e-01,1.137321191627e+06
1.422265625000e-02,9.256689703153e+02,1.357895870937e-02,2.461014379354e-02,6.040457155672e-03,1.709388172578e-01,3.911001363291e-02,7.446401922343e-01,1.144562635011e+06
1.422343750000e-02,9.262049958401e+02,1.356437929870e-02,2.464073277034e-02,6.046447606864e-03,1.708839926657e-01,3.913986698886e-02,7.446420535112e-01,1.151854143443e+06
1.422421875000e-02,9.267412483602e+02,1.354979273002e-02,2.467134773225e-02,6.052441519912e-03,1.708291354517e-01,3.916972964077e-02,7.446439156130e-01,1.159196092532e+06
1.422500000000e-02,9.272777277710e+02,1.353519900588e-02,2.470198868823e-02,6.058438893524e-03,1.707742456200e-01,3.919960158142e-02,7.446457785367e-01,1.166588860918e+06
1.422578125000e-02,9.278144339677e+02,1.352059812884e-02,2.473265564724e-02,6.064439726390e-03,1.707193231745e-01,3.922948280358e-02,7.446476422790e-01,1.174032830296e+06
1.422656250000e-02,9.283513668449e+02,1.350599010147e-02,2.476334861825e-02,6.070444017192e-03,1.706643681194e-01,3.925937330001e-02,7.446495068368e-01,1.181528385439e+06
1.422734375000e-02,9.288885262971e+02,1.349137492635e-02,2.479406761020e-02,6.076451764596e-03,1.706093804588e-01,3.928927306344e-02,7.446513722068e-01,1.189075914227e+06
1.422812500000e-02,9.294259122180e+02,1.347675260610e-02,2.482481263204e-02,6.082462967260e-03,1.705543601970e-01,3.931918208660e-02,7.446532383859e-01,1.196675807674e+06
1.422890625000e-02,9.299635245013e+02,1.346212314335e-02,2.485558369271e-02,6.088477623823e-03,1.704993073381e-01,3.934910036216e-02,7.446551053707e-01,1.204328459952e+06
1.422968750000e-02,9.305013630399e+02,1.344748654074e-02,2.488638080114e-02,6.094495732915e-03,1.704442218865e-01,3.937902788282e-02,7.446569731582e-01,1.212034268419e+06
1.423046875000e-02,9.310394277266e+02,1.343284280094e-02,2.491720396625e-02,6.100517293153e-03,1.703891038465e-01,3.940896464123e-02,7.446588417451e-01,1.219793633647e+06
1.423125000000e-02,9.315777184537e+02,1.341819192662e-02,2.494805319696e-02,6.106542303140e-03,1.703339532225e-01,3.943891063003e-02,7.446607111282e-01,1.227606959450e+06
1.423203125000e-02,9.321162351129e+02,1.340353392048e-02,2.497892850219e-02,6.112570761465e-03,1.702787700189e-01,3.946886584183e-02,7.446625813043e-01,1.235474652908e+06
1.423281250000e-02,9.326549775957e+02,1.338886878525e-02,2.500982989085e-02,6.118602666704e-03,1.702235542402e-01,3.949883026925e-02,7.446644522702e-01,1.243397124399e+06
1.423359375000e-02,9.331939457931e+02,1.337419652366e-02,2.504075737182e-02,6.124638017422e-03,1.701683058909e-01,3.952880390486e-02,7.446663240226e-01,1.251374787624e+06
1.423437500000e-02,9.337331395956e+02,1.335951713845e-02,2.507171095401e-02,6.130676812166e-03,1.701130249755e-01,3.955878674121e-02,7.446681965583e-01,1.259408059638e+06
1.423515625000e-02,9.342725588934e+02,1.334483063242e-02,2.510269064631e-02,6.136719049473e-03,1.700577114989e-01,3.958877877086e-02,7.446700698742e-01,1.267497360875e+06
1.423593750000e-02,9.348122035762e+02,1.333013700834e-02,2.513369645758e-02,6.142764727866e-03,1.700023654654e-01,3.961877998631e-02,7.446719439669e-01,1.275643115182e+06
1.423671875000e-02,9.353520735332e+02,1.331543626903e-02,2.516472839671e-02,6.148813845851e-03,1.699469868800e-01,3.964879038007e-02,7.446738188333e-01,1.283845749843e+06
1.423750000000e-02,9.358921686533e+02,1.330072841733e-02,2.519578647257e-02,6.154866401923e-03,1.698915757474e-01,3.967880994461e-02,7.446756944701e-01,1.292105695611e+06
1.423828125000e-02,9.364324888249e+02,1.328601345607e-02,2.522687069400e-02,6.160922394563e-03,1.698361320724e-01,3.970883867240e-02,7.446775708741e-01,1.300423386737e+06
1.423906250000e-02,9.369730339358e+02,1.327129138814e-02,2.525798106987e-02,6.166981822236e-03,1.697806558598e-01,3.973887655586e-02,7.446794480420e-01,1.308799260999e+06
1.423984375000e-02,9.375138038735e+02,1.325656221641e-02,2.528911760903e-02,6.173044683394e-03,1.697251471146e-01,3.976892358742e-02,7.446813259707e-01,1.317233759736e+06
1.424062500000e-02,9.380547985252e+02,1.324182594381e-02,2.532028032030e-02,6.179110976473e-03,1.696696058418e-01,3.979897975947e-02,7.446832046568e-01,1.325727327872e+06
1.424140625000e-02,9.385960177772e+02,1.322708257325e-02,2.535146921254e-02,6.185180699896e-03,1.696140320464e-01,3.982904506438e-02,7.446850840971e-01,1.334280413952e+06
1.424218750000e-02,9.391374615158e+02,1.321233210768e-02,2.538268429455e-02,6.191253852071e-03,1.695584257334e-01,3.985911949450e-02,7.446869642884e-01,1.342893470171e+06
1.424296875000e-02,9.396791296266e+02,1.319757455008e-02,2.541392557517e-02,6.197330431392e-03,1.695027869079e-01,3.988920304216e-02,7.446888452275e-01,1.351566952403e+06
1.424375000000e-02,9.402210219948e+02,1.318280990343e-02,2.544519306320e-02,6.203410436235e-03,1.694471155753e-01,3.991929569966e-02,7.446907269111e-01,1.360301320237e+06
1.424453125000e-02,9.407631385050e+02,1.316803817075e-02,2.547648676745e-02,6.209493864965e-03,1.693914117405e-01,3.994939745930e-02,7.446926093358e-01,1.369097037006e+06
1.424531250000e-02,9.413054790415e+02,1.315325935505e-02,2.550780669672e-02,6.215580715928e-03,1.693356754091e-01,3.997950831333e-02,7.446944924986e-01,1.377954569819e+06
1.424609375000e-02,9.418480434880e+02,1.313847345940e-02,2.553915285980e-02,6.221670987459e-03,1.692799065862e-01,4.000962825399e-02,7.446963763961e-01,1.386874389592e+06
1.424687500000e-02,9.423908317279e+02,1.312368048687e-02,2.557052526548e-02,6.227764677873e-03,1.692241052773e-01,4.003975727351e-02,7.446982610250e-01,1.395856971085e+06
1.424765625000e-02,9.429338436439e+02,1.310888044054e-02,2.560192392253e-02,6.233861785474e-03,1.691682714878e-01,4.006989536406e-02,7.447001463822e-01,1.404902792930e+06
1.424843750000e-02,9.434770791182e+02,1.309407332354e-02,2.563334883973e-02,6.239962308546e-03,1.691124052232e-01,4.010004251784e-02,7.447020324643e-01,1.414012337667e+06
1.424921875000e-02,9.440205380328e+02,1.307925913899e-02,2.566480002584e-02,6.246066245361e-03,1.690565064890e-01,4.013019872697e-02,7.447039192680e-01,1.423186091777e+06
1.425000000000e-02,9.445642202689e+02,1.306443789006e-02,2.569627748961e-02,6.252173594172e-03,1.690005752909e-01,4.016036398359e-02,7.447058067902e-01,1.432424545714e+06
1.425078125000e-02,9.451081257073e+02,1.304960957992e-02,2.572778123980e-02,6.258284353219e-03,1.689446116345e-01,4.019053827979e-02,7.447076950275e-01,1.441728193942e+06
1.425156250000e-02,9.456522542283e+02,1.303477421178e-02,2.575931128514e-02,6.264398520723e-03,1.688886155255e-01,4.022072160765e-02,7.447095839767e-01,1.451097534965e+06
1.425234375000e-02,9.461966057118e+02,1.301993178885e-02,2.579086763438e-02,6.270516094890e-03,1.688325869697e-01,4.025091395923e-02,7.447114736345e-01,1.460533071368e+06
1.425312500000e-02,9.467411800370e+02,1.300508231439e-02,2.582245029624e-02,6.276637073910e-03,1.687765259729e-01,4.028111532654e-02,7.447133639975e-01,1.470035309844e+06
1.425390625000e-02,9.472859770828e+02,1.299022579165e-02,2.585405927944e-02,6.282761455956e-03,1.687204325410e-01,4.031132570160e-02,7.447152550627e-01,1.479604761236e+06
1.425468750000e-02,9.478309967273e+02,1.297536222392e-02,2.588569459269e-02,6.288889239183e-03,1.686643066799e-01,4.034154507639e-02,7.447171468265e-01,1.489241940569e+06
1.425546875000e-02,9.483762388483e+02,1.296049161453e-02,2.591735624470e-02,6.295020421733e-03,1.686081483955e-01,4.037177344285e-02,7.447190392858e-01,1.498947367087e+06
1.425625000000e-02,9.489217033230e+02,1.294561396680e-02,2.594904424418e-02,6.301155001726e-03,1.685519576941e-01,4.040201079291e-02,7.447209324374e-01,1.508721564287e+06
1.425703125000e-02,9.494673900281e+02,1.293072928410e-02,2.598075859980e-02,6.307292977268e-03,1.684957345816e-01,4.043225711848e-02,7.447228262778e-01,1.518565059959e+06
1.425781250000e-02,9.500132988398e+02,1.291583756979e-02,2.601249932025e-02,6.313434346448e-03,1.684394790642e-01,4.046251241144e-02,7.447247208038e-01,1.528478386221e+06
1.425859375000e-02,9.505594296336e+02,1.290093882730e-02,2.604426641422e-02,6.319579107337e-03,1.683831911481e-01,4.049277666363e-02,7.447266160121e-01,1.538462079554e+06
1.425937500000e-02,9.511057822847e+02,1.288603306004e-02,2.607605989036e-02,6.325727257986e-03,1.683268708397e-01,4.052304986689e-02,7.447285118995e-01,1.548516680843e+06
1.426015625000e-02,9.516523566676e+02,1.287112027147e-02,2.610787975735e-02,6.331878796432e-03,1.682705181453e-01,4.055333201300e-02,7.447304084626e-01,1.558642735412e+06
1.426093750000e-02,9.521991526563e+02,1.285620046506e-02,2.613972602382e-02,6.338033720693e-03,1.682141330712e-01,4.058362309376e-02,7.447323056981e-01,1.568840793064e+06
1.426171875000e-02,9.527461701241e+02,1.284127364431e-02,2.617159869844e-02,6.344192028769e-03,1.681577156239e-01,4.061392310089e-02,7.447342036027e-01,1.579111408117e+06
1.426250000000e-02,9.532934089440e+02,1.282633981275e-02,2.620349778983e-02,6.350353718640e-03,1.681012658099e-01,4.064423202613e-02,7.447361021732e-01,1.589455139446e+06
1.426328125000e-02,9.538408689882e+02,1.281139897392e-02,2.623542330663e-02,6.356518788271e-03,1.680447836359e-01,4.067454986117e-02,7.447380014062e-01,1.599872550517e+06
