Pos,T,H2,O2,N2,H2O,Q
1.416875000000e-02,8.486823702729e+02,1.026650349551e-03,1.903301740863e-01,7.582244648276e-01,5.002130380658e-02,8.766135081077e+04
1.416953125000e-02,8.488109370911e+02,1.026134426200e-03,1.903195283368e-01,7.582251506261e-01,5.003165653159e-02,8.810464934158e+04
1.417031250000e-02,8.489395208559e+02,1.025618516711e-03,1.903088809155e-01,7.582258370833e-01,5.004201022162e-02,8.855031037694e+04
1.417109375000e-02,8.490681215652e+02,1.025102621094e-03,1.902982318227e-01,7.582265241993e-01,5.005236487644e-02,8.899834619427e+04
1.417187500000e-02,8.491967392169e+02,1.024586739359e-03,1.902875810586e-01,7.582272119743e-01,5.006272049579e-02,8.944876912845e+04
1.417265625000e-02,8.493253738086e+02,1.024070871515e-03,1.902769286234e-01,7.582279004084e-01,5.007307707945e-02,8.990159157204e+04
1.417343750000e-02,8.494540253383e+02,1.023555017573e-03,1.902662745173e-01,7.582285895017e-01,5.008343462715e-02,9.035682597548e+04
1.417421875000e-02,8.495826938037e+02,1.023039177541e-03,1.902556187406e-01,7.582292792543e-01,5.009379313867e-02,9.081448484730e+04
1.417500000000e-02,8.497113792025e+02,1.022523351431e-03,1.902449612935e-01,7.582299696663e-01,5.010415261375e-02,9.127458075433e+04
1.417578125000e-02,8.498400815325e+02,1.022007539251e-03,1.902343021762e-01,7.582306607380e-01,5.011451305214e-02,9.173712632190e+04
1.417656250000e-02,8.499688007913e+02,1.021491741012e-03,1.902236413889e-01,7.582313524693e-01,5.012487445359e-02,9.220213423406e+04
1.417734375000e-02,8.500975369766e+02,1.020975956723e-03,1.902129789319e-01,7.582320448604e-01,5.013523681786e-02,9.266961723376e+04
1.417812500000e-02,8.502262900862e+02,1.020460186396e-03,1.902023148053e-01,7.582327379114e-01,5.014560014470e-02,9.313958812312e+04
1.417890625000e-02,8.503550601175e+02,1.019944430040e-03,1.901916490095e-01,7.582334316225e-01,5.015596443385e-02,9.361205976357e+04
1.417968750000e-02,8.504838470683e+02,1.019428687664e-03,1.901809815447e-01,7.582341259938e-01,5.016632968505e-02,9.408704507608e+04
1.418046875000e-02,8.506126509362e+02,1.018912959281e-03,1.901703124111e-01,7.582348210253e-01,5.017669589807e-02,9.456455704142e+04
1.418125000000e-02,8.507414717186e+02,1.018397244898e-03,1.901596416089e-01,7.582355167173e-01,5.018706307263e-02,9.504460870028e+04
1.418203125000e-02,8.508703094131e+02,1.017881544528e-03,1.901489691385e-01,7.582362130698e-01,5.019743120849e-02,9.552721315355e+04
1.418281250000e-02,8.509991640173e+02,1.017365858180e-03,1.901382949999e-01,7.582369100830e-01,5.020780030538e-02,9.601238356251e+04
1.418359375000e-02,8.511280355287e+02,1.016850185866e-03,1.901276191936e-01,7.582376077570e-01,5.021817036305e-02,9.650013314901e+04
1.418437500000e-02,8.512569239447e+02,1.016334527594e-03,1.901169417197e-01,7.582383060918e-01,5.022854138124e-02,9.699047519575e+04
1.418515625000e-02,8.513858292627e+02,1.015818883376e-03,1.901062625785e-01,7.582390050877e-01,5.023891335968e-02,9.748342304640e+04
1.418593750000e-02,8.515147514803e+02,1.015303253223e-03,1.900955817702e-01,7.582397047447e-01,5.024928629811e-02,9.797899010588e+04
1.418671875000e-02,8.516436905948e+02,1.014787637145e-03,1.900848992952e-01,7.582404050630e-01,5.025966019628e-02,9.847718984054e+04
1.418750000000e-02,8.517726466035e+02,1.014272035154e-03,1.900742151536e-01,7.582411060426e-01,5.027003505391e-02,9.897803577839e+04
1.418828125000e-02,8.519016195040e+02,1.013756447258e-03,1.900635293457e-01,7.582418076837e-01,5.028041087074e-02,9.948154150926e+04
1.418906250000e-02,8.520306092934e+02,1.013240874140e-03,1.900528419974e-01,7.582425104875e-01,5.029078767974e-02,9.998772068513e+04
1.419062500000e-02,8.522886386040e+02,1.012209769003e-03,1.900314620767e-01,7.582439170836e-01,5.031154409196e-02,1.010081376841e+05
1.419218750000e-02,8.525467335724e+02,1.011178720178e-03,1.900100755087e-01,7.582453263224e-01,5.033230432862e-02,1.020394132531e+05
1.419375000000e-02,8.528048941608e+02,1.010147727753e-03,1.899886822958e-01,7.582467382047e-01,5.035306838743e-02,1.030816588788e+05
1.419531250000e-02,8.530631203312e+02,1.009116791820e-03,1.899672824404e-01,7.582481527316e-01,5.037383626611e-02,1.041349870628e+05
1.419687500000e-02,8.533214120454e+02,1.008085912471e-03,1.899458759452e-01,7.582495699036e-01,5.039460796237e-02,1.051995113285e+05
1.419843750000e-02,8.535797692645e+02,1.007055089797e-03,1.899244628125e-01,7.582509897218e-01,5.041538347386e-02,1.062753462275e+05
1.420000000000e-02,8.538381919493e+02,1.006024323892e-03,1.899030430449e-01,7.582524121868e-01,5.043616279825e-02,1.073626073468e+05
1.420156250000e-02,8.540966800601e+02,1.004993614851e-03,1.898816166451e-01,7.582538372995e-01,5.045694593316e-02,1.084614113155e+05
1.420312500000e-02,8.543552335571e+02,1.003962962769e-03,1.898601836156e-01,7.582552650608e-01,5.047773287621e-02,1.095718758114e+05
1.420468750000e-02,8.546138523997e+02,1.002932367743e-03,1.898387439593e-01,7.582566954715e-01,5.049852362499e-02,1.106941195684e+05
1.420625000000e-02,8.548725365472e+02,1.001901829870e-03,1.898172976787e-01,7.582581285323e-01,5.051931817706e-02,1.118282623828e+05
1.420781250000e-02,8.551312859582e+02,1.000871349249e-03,1.897958447767e-01,7.582595642441e-01,5.054011652998e-02,1.129744251204e+05
1.420937500000e-02,8.553901005910e+02,9.998409259780e-04,1.897743852560e-01,7.582610026076e-01,5.056091868126e-02,1.141327297230e+05
1.421093750000e-02,8.556489804035e+02,9.988105601587e-04,1.897529191196e-01,7.582624436238e-01,5.058172462842e-02,1.153032992159e+05
1.421250000000e-02,8.559079253532e+02,9.977802518923e-04,1.897314463702e-01,7.582638872933e-01,5.060253436893e-02,1.164862577139e+05
1.421406250000e-02,8.561669353970e+02,9.967500012814e-04,1.897099670109e-01,7.582653336171e-01,5.062334790025e-02,1.176817304287e+05
1.421562500000e-02,8.564260104914e+02,9.957198084296e-04,1.896884810447e-01,7.582667825958e-01,5.064416521981e-02,1.188898436756e+05
1.421718750000e-02,8.566851505926e+02,9.946896734416e-04,1.896669884744e-01,7.582682342303e-01,5.066498632503e-02,1.201107248801e+05
1.421875000000e-02,8.569443556562e+02,9.936595964233e-04,1.896454893033e-01,7.582696885215e-01,5.068581121329e-02,1.213445025849e+05
1.422031250000e-02,8.572036256373e+02,9.926295774815e-04,1.896239835344e-01,7.582711454700e-01,5.070663988196e-02,1.225913064566e+05
1.422187500000e-02,8.574629604908e+02,9.915996167243e-04,1.896024711709e-01,7.582726050766e-01,5.072747232839e-02,1.238512672925e+05
1.422343750000e-02,8.577223601707e+02,9.905697142607e-04,1.895809522160e-01,7.582740673422e-01,5.074830854987e-02,1.251245170274e+05
1.422500000000e-02,8.579818246310e+02,9.895398702011e-04,1.895594266730e-01,7.582755322675e-01,5.076914854371e-02,1.264111887403e+05
1.422656250000e-02,8.582413538249e+02,9.885100846569e-04,1.895378945450e-01,7.582769998534e-01,5.078999230718e-02,1.277114166613e+05
1.422812500000e-02,8.585009477052e+02,9.874803577406e-04,1.895163558356e-01,7.582784701005e-01,5.081083983751e-02,1.290253361781e+05
1.422968750000e-02,8.587606062243e+02,9.864506895660e-04,1.894948105480e-01,7.582799430098e-01,5.083169113192e-02,1.303530838429e+05
1.423125000000e-02,8.590203293340e+02,9.854210802480e-04,1.894732586858e-01,7.582814185818e-01,5.085254618760e-02,1.316947973791e+05
1.423281250000e-02,8.592801169856e+02,9.843915299028e-04,1.894517002524e-01,7.582828968175e-01,5.087340500171e-02,1.330506156878e+05
1.423437500000e-02,8.595399691301e+02,9.833620386476e-04,1.894301352513e-01,7.582843777175e-01,5.089426757139e-02,1.344206788545e+05
1.423593750000e-02,8.597998857176e+02,9.823326066012e-04,1.894085636861e-01,7.582858612827e-01,5.091513389376e-02,1.358051281562e+05
1.423750000000e-02,8.600598666981e+02,9.813032338832e-04,1.893869855605e-01,7.582873475138e-01,5.093600396589e-02,1.372041060674e+05
1.423906250000e-02,8.603199120210e+02,9.802739206147e-04,1.893654008782e-01,7.582888364115e-01,5.095687778484e-02,1.386177562670e+05
1.424062500000e-02,8.605800216348e+02,9.792446669181e-04,1.893438096429e-01,7.582903279766e-01,5.097775534765e-02,1.400462236449e+05
1.424218750000e-02,8.608401954881e+02,9.782154729168e-04,1.893222118585e-01,7.582918222099e-01,5.099863665131e-02,1.414896543084e+05
1.424375000000e-02,8.611004335284e+02,9.771863387359e-04,1.893006075286e-01,7.582933191121e-01,5.101952169280e-02,1.429481955891e+05
1.424531250000e-02,8.613607357031e+02,9.761572645015e-04,1.892789966573e-01,7.582948186840e-01,5.104041046905e-02,1.444219960487e+05
1.424687500000e-02,8.616211019587e+02,9.751282503411e-04,1.892573792485e-01,7.582963209263e-01,5.106130297700e-02,1.459112054865e+05
1.424843750000e-02,8.618815322414e+02,9.740992963835e-04,1.892357553062e-01,7.582978258397e-01,5.108219921351e-02,1.474159749447e+05
1.425000000000e-02,8.621420264967e+02,9.730704027589e-04,1.892141248345e-01,7.582993334250e-01,5.110309917546e-02,1.489364567157e+05
1.425156250000e-02,8.624025846698e+02,9.720415695988e-04,1.891924878374e-01,7.583008436829e-01,5.112400285966e-02,1.504728043480e+05
1.425312500000e-02,8.626632067049e+02,9.710127970362e-04,1.891708443192e-01,7.583023566141e-01,5.114491026292e-02,1.520251726529e+05
1.425468750000e-02,8.629238925461e+02,9.699840852054e-04,1.891491942841e-01,7.583038722193e-01,5.116582138199e-02,1.535937177104e+05
1.425625000000e-02,8.631846421367e+02,9.689554342420e-04,1.891275377363e-01,7.583053904994e-01,5.118673621363e-02,1.551785968758e+05
1.425781250000e-02,8.634454554193e+02,9.679268442832e-04,1.891058746802e-01,7.583069114549e-01,5.120765475452e-02,1.567799687857e+05
1.425937500000e-02,8.637063323362e+02,9.668983154675e-04,1.890842051202e-01,7.583084350867e-01,5.122857700135e-02,1.583979933645e+05
1.426093750000e-02,8.639672728289e+02,9.658698479349e-04,1.890625290608e-01,7.583099613954e-01,5.124950295075e-02,1.600328318303e+05
1.426250000000e-02,8.642282768385e+02,9.648414418270e-04,1.890408465064e-01,7.583114903817e-01,5.127043259933e-02,1.616846467009e+05
1.426406250000e-02,8.644893443052e+02,9.638130972865e-04,1.890191574616e-01,7.583130220463e-01,5.129136594367e-02,1.633536018004e+05
1.426562500000e-02,8.647504751689e+02,9.627848144579e-04,1.889974619311e-01,7.583145563900e-01,5.131230298031e-02,1.650398622646e+05
1.426718750000e-02,8.650116693687e+02,9.617565934873e-04,1.889757599196e-01,7.583160934134e-01,5.133324370577e-02,1.667435945472e+05
1.426875000000e-02,8.652729268432e+02,9.607284345219e-04,1.889540514318e-01,7.583176331172e-01,5.135418811651e-02,1.684649664261e+05
1.427031250000e-02,8.655342475303e+02,9.597003377109e-04,1.889323364725e-01,7.583191755022e-01,5.137513620898e-02,1.702041470086e+05
1.427187500000e-02,8.657956313673e+02,9.586723032048e-04,1.889106150466e-01,7.583207205689e-01,5.139608797959e-02,1.719613067376e+05
1.427343750000e-02,8.660570782910e+02,9.576443311556e-04,1.888888871590e-01,7.583222683181e-01,5.141704342470e-02,1.737366173976e+05
1.427500000000e-02,8.663185882372e+02,9.566164217171e-04,1.888671528148e-01,7.583238187504e-01,5.143800254067e-02,1.755302521199e+05
1.427656250000e-02,8.665801611415e+02,9.555885750446e-04,1.888454120190e-01,7.583253718666e-01,5.145896532378e-02,1.773423853884e+05
1.427812500000e-02,8.668417969385e+02,9.545607912951e-04,1.888236647767e-01,7.583269276673e-01,5.147993177031e-02,1.791731930456e+05
1.427968750000e-02,8.671034955624e+02,9.535330706270e-04,1.888019110932e-01,7.583284861531e-01,5.150090187648e-02,1.810228522974e+05
1.428125000000e-02,8.673652569465e+02,9.525054132006e-04,1.887801509736e-01,7.583300473247e-01,5.152187563849e-02,1.828915417195e+05
1.428281250000e-02,8.676270810236e+02,9.514778191778e-04,1.887583844234e-01,7.583316111828e-01,5.154285305249e-02,1.847794412617e+05
1.428437500000e-02,8.678889677258e+02,9.504502887221e-04,1.887366114479e-01,7.583331777279e-01,5.156383411460e-02,1.866867322544e+05
1.428593750000e-02,8.681509169845e+02,9.494228219988e-04,1.887148320526e-01,7.583347469609e-01,5.158481882090e-02,1.886135974129e+05
1.428750000000e-02,8.684129287304e+02,9.483954191749e-04,1.886930462429e-01,7.583363188823e-01,5.160580716743e-02,1.905602208431e+05
1.428906250000e-02,8.686750028935e+02,9.473680804190e-04,1.886712540246e-01,7.583378934926e-01,5.162679915019e-02,1.925267880466e+05
1.429062500000e-02,8.689371394030e+02,9.463408059017e-04,1.886494554032e-01,7.583394707927e-01,5.164779476515e-02,1.945134859256e+05
1.429218750000e-02,8.691993381878e+02,9.453135957952e-04,1.886276503846e-01,7.583410507831e-01,5.166879400824e-02,1.965205027880e+05
1.429375000000e-02,8.694615991755e+02,9.442864502736e-04,1.886058389744e-01,7.583426334643e-01,5.168979687532e-02,1.985480283523e+05
1.429531250000e-02,8.697239222935e+02,9.432593695126e-04,1.885840211786e-01,7.583442188372e-01,5.171080336226e-02,2.005962537524e+05
1.429687500000e-02,8.699863074681e+02,9.422323536899e-04,1.885621970032e-01,7.583458069021e-01,5.173181346484e-02,2.026653715421e+05
1.429843750000e-02,8.702487546251e+02,9.412054029851e-04,1.885403664541e-01,7.583473976599e-01,5.175282717884e-02,2.047555757002e+05
1.430000000000e-02,8.705112636894e+02,9.401785175794e-04,1.885185295374e-01,7.583489911109e-01,5.177384449996e-02,2.068670616349e+05
1.430156250000e-02,8.707738345854e+02,9.391516976562e-04,1.884966862593e-01,7.583505872560e-01,5.179486542389e-02,2.090000261880e+05
1.430312500000e-02,8.710364672365e+02,9.381249434005e-04,1.884748366261e-01,7.583521860956e-01,5.181588994626e-02,2.111546676398e+05
1.430468750000e-02,8.712991615653e+02,9.370982549994e-04,1.884529806441e-01,7.583537876303e-01,5.183691806266e-02,2.133311857129e+05
1.430625000000e-02,8.715619174940e+02,9.360716326420e-04,1.884311183196e-01,7.583553918608e-01,5.185794976864e-02,2.155297815769e+05
1.430781250000e-02,8.718247349437e+02,9.350450765190e-04,1.884092496592e-01,7.583569987875e-01,5.187898505969e-02,2.177506578519e+05
1.430937500000e-02,8.720876138347e+02,9.340185868235e-04,1.883873746693e-01,7.583586084111e-01,5.190002393129e-02,2.199940186133e+05
1.431093750000e-02,8.723505540868e+02,9.329921637503e-04,1.883654933566e-01,7.583602207322e-01,5.192106637884e-02,2.222600693950e+05
1.431250000000e-02,8.726135556187e+02,9.319658074963e-04,1.883436057278e-01,7.583618357512e-01,5.194211239770e-02,2.245490171935e+05
1.431406250000e-02,8.728766183485e+02,9.309395182605e-04,1.883217117896e-01,7.583634534688e-01,5.196316198321e-02,2.268610704718e+05
1.431562500000e-02,8.731397421934e+02,9.299132962439e-04,1.882998115489e-01,7.583650738855e-01,5.198421513064e-02,2.291964391627e+05
1.431718750000e-02,8.734029270699e+02,9.288871416495e-04,1.882779050127e-01,7.583666970018e-01,5.200527183520e-02,2.315553346724e+05
1.431875000000e-02,8.736661728935e+02,9.278610546825e-04,1.882559921880e-01,7.583683228183e-01,5.202633209210e-02,2.339379698840e+05
1.432031250000e-02,8.739294795791e+02,9.268350355500e-04,1.882340730818e-01,7.583699513356e-01,5.204739589645e-02,2.363445591606e+05
1.432187500000e-02,8.741928470404e+02,9.258090844616e-04,1.882121477014e-01,7.583715825540e-01,5.206846324335e-02,2.387753183485e+05
1.432343750000e-02,8.744562751907e+02,9.247832016287e-04,1.881902160540e-01,7.583732164742e-01,5.208953412782e-02,2.412304647803e+05
1.432500000000e-02,8.747197639422e+02,9.237573872650e-04,1.881682781470e-01,7.583748530967e-01,5.211060854486e-02,2.437102172779e+05
1.432656250000e-02,8.749833132062e+02,9.227316415865e-04,1.881463339877e-01,7.583764924219e-01,5.213168648940e-02,2.462147961549e+05
1.432812500000e-02,8.752469228933e+02,9.217059648111e-04,1.881243835837e-01,7.583781344504e-01,5.215276795633e-02,2.487444232198e+05
1.432968750000e-02,8.755105929131e+02,9.206803571593e-04,1.881024269426e-01,7.583797791827e-01,5.217385294048e-02,2.512993217782e+05
1.433125000000e-02,8.757743231744e+02,9.196548188536e-04,1.880804640721e-01,7.583814266192e-01,5.219494143663e-02,2.538797166354e+05
1.433281250000e-02,8.760381135851e+02,9.186293501189e-04,1.880584949799e-01,7.583830767605e-01,5.221603343951e-02,2.564858340985e+05
1.433437500000e-02,8.763019640522e+02,9.176039511823e-04,1.880365196740e-01,7.583847296070e-01,5.223712894381e-02,2.591179019786e+05
1.433593750000e-02,8.765658744816e+02,9.165786222733e-04,1.880145381622e-01,7.583863851591e-01,5.225822794415e-02,2.617761495931e+05
1.433750000000e-02,8.768298447788e+02,9.155533636236e-04,1.879925504526e-01,7.583880434174e-01,5.227933043510e-02,2.644608077671e+05
1.433906250000e-02,8.770938748477e+02,9.145281754676e-04,1.879705565534e-01,7.583897043823e-01,5.230043641118e-02,2.671721088356e+05
1.434062500000e-02,8.773579645919e+02,9.135030580417e-04,1.879485564727e-01,7.583913680542e-01,5.232154586685e-02,2.699102866446e+05
1.434218750000e-02,8.776221139137e+02,9.124780115848e-04,1.879265502188e-01,7.583930344336e-01,5.234265879651e-02,2.726755765531e+05
1.434375000000e-02,8.778863227146e+02,9.114530363383e-04,1.879045378001e-01,7.583947035209e-01,5.236377519453e-02,2.754682154339e+05
1.434531250000e-02,8.781505908950e+02,9.104281325461e-04,1.878825192253e-01,7.583963753165e-01,5.238489505519e-02,2.782884416750e+05
1.434687500000e-02,8.784149183546e+02,9.094033004544e-04,1.878604945027e-01,7.583980498209e-01,5.240601837274e-02,2.811364951807e+05
1.434843750000e-02,8.786793049918e+02,9.083785403121e-04,1.878384636411e-01,7.583997270345e-01,5.242714514135e-02,2.840126173723e+05
1.435000000000e-02,8.789437507044e+02,9.073538523703e-04,1.878164266493e-01,7.584014069576e-01,5.244827535514e-02,2.869170511884e+05
1.435156250000e-02,8.792082553889e+02,9.063292368830e-04,1.877943835361e-01,7.584030895907e-01,5.246940900819e-02,2.898500410863e+05
1.435312500000e-02,8.794728189411e+02,9.053046941066e-04,1.877723343106e-01,7.584047749341e-01,5.249054609449e-02,2.928118330415e+05
1.435468750000e-02,8.797374412555e+02,9.042802243000e-04,1.877502789817e-01,7.584064629883e-01,5.251168660799e-02,2.958026745483e+05
1.435625000000e-02,8.800021222257e+02,9.032558277249e-04,1.877282175586e-01,7.584081537536e-01,5.253283054257e-02,2.988228146200e+05
1.435781250000e-02,8.802668617445e+02,9.022315046453e-04,1.877061500506e-01,7.584098472303e-01,5.255397789206e-02,3.018725037881e+05
1.435937500000e-02,8.805316597034e+02,9.012072553283e-04,1.876840764671e-01,7.584115434189e-01,5.257512865022e-02,3.049519941027e+05
1.436093750000e-02,8.807965159929e+02,9.001830800434e-04,1.876619968174e-01,7.584132423196e-01,5.259628281075e-02,3.080615391316e+05
1.436250000000e-02,8.810614305027e+02,8.991589790628e-04,1.876399111112e-01,7.584149439328e-01,5.261744036728e-02,3.112013939596e+05
1.436406250000e-02,8.813264031211e+02,8.981349526616e-04,1.876178193581e-01,7.584166482589e-01,5.263860131339e-02,3.143718151880e+05
1.436562500000e-02,8.815914337357e+02,8.971110011174e-04,1.875957215678e-01,7.584183552982e-01,5.265976564258e-02,3.175730609330e+05
